idx	bytes	total	prose	tables	table_entries	table_arrays	jump_entries	jump_arrays	labels	slabels	olabels	gotos	addr_taken	engine	rungs	prefilter	dfa_table	ncaps	emit_s	err	pattern
1363	24463	43666	19203	3390	542	6	0	0	8	0	2	8	1	vm	0x0u	hybrid	premultiplied	2	0.002		(a|)b
1364	26019	45715	19696	3432	552	6	0	0	30	0	2	30	6	vm	0x2u	hybrid	premultiplied	2	0.002		(a|){2,4}
1365	26198	45541	19343	5025	816	8	0	0	2	0	2	2	0	vm	0x1u	hybrid	premultiplied	2	0.003		(a|B)+
1366	24807	44022	19215	3324	528	6	0	0	7	0	2	7	1	vm	0x1u	hybrid	premultiplied	2	0.003		(a|a+)
1367	28444	51470	23026	3404	548	6	0	0	20	0	2	21	3	vm	0x4u	hybrid	premultiplied	2	0.005		(a|aa)+b
1368	24460	43652	19192	3386	542	6	0	0	8	0	2	8	1	vm	0x0u	hybrid	premultiplied	2	0.006		(a|ab)
1369	25989	45529	19540	3842	642	6	0	0	16	0	2	16	2	vm	0x0u	hybrid	premultiplied	3	0.003		(a|ab)(c|bcd)
1370	26832	46465	19633	3770	632	6	0	0	19	0	2	19	2	vm	0x1u	hybrid	premultiplied	4	0.007		(a|ab)(c|bcd)(d*)
1371	28706	49298	20592	3716	608	6	0	0	39	0	2	43	8	vm	0x2u	hybrid	premultiplied	2	0.007		(a|ab){0,4}c
1372	26767	46240	19473	4830	792	7	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	2	0.009		(a|b)(?-1)
1373	26765	46236	19471	4830	792	7	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	2	0.004		(a|b)(?1)
1374	26026	45440	19414	4882	804	7	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	3	0.006		(a|b)(c|d)
1375	24149	43027	18878	3292	520	6	0	0	2	0	2	2	0	vm	0x1u	hybrid	premultiplied	2	0.007		(a|b)*
1376	28024	48375	20351	3392	544	6	0	0	22	0	2	30	2	vm	0x8u	hybrid	premultiplied	2	0.009		(a|b)*+c
1377	25919	45260	19341	4794	784	7	0	0	2	0	2	2	0	vm	0x1u	hybrid	premultiplied	2	0.005		(a|b)+
1378	18931	33764	14833	0	0	0	0	0	5	0	2	5	0	vm	0x0u	none		2	0.006		(a|b)\1
1379	26767	46240	19473	4830	792	7	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	2	0.006		(a|b)\g'1'
1380	26767	46240	19473	4830	792	7	0	0	9	0	2	9	0	vm	0x0u	hybrid	premultiplied	2	0.006		(a|b)\g<1>
1381	26163	46738	20575	4873	804	7	0	0	5	0	2	5	0	vm	0x0u	hybrid	premultiplied	2	0.006		(a|b)c
1382	27577	48785	21208	4967	828	7	0	0	3	0	2	3	0	vm	0x1u	hybrid	premultiplied	2	0.007		(a|b){3,3}c
1383	23303	42159	18856	0	0	0	0	0	19	0	2	20	3	vm	0x4u	none		2	0.006		(a|b\1)+
1384	29700	50297	20597	4890	810	7	0	0	23	0	2	32	2	vm	0x8u	hybrid	premultiplied	2	0.008		(a|bb)+
1385																			0.006	pcrec: variable-length lookbehind is not implemented: every alternative of a lookbehind must have a fixed length (this o	(a|bc)(?<=\1)x
1386	25538	45188	19650	3360	536	6	0	0	3	0	2	3	0	vm	0x1u	hybrid	premultiplied	2	0.006		(a|b|c)*d
1387	25781	45173	19392	4834	792	7	0	0	7	0	2	7	1	vm	0x0u	hybrid	premultiplied	2	0.005		(b)|c
1388	27917	50423	22506	3308	524	6	0	0	17	0	2	19	4	vm	0x5u	hybrid	premultiplied	3	0.009		(b*?([a]*)*)*
1389	27589	49968	22379	3334	530	6	0	0	14	0	2	15	3	vm	0x5u	hybrid	premultiplied	3	0.006		(b*?(a*)*)
1390	27915	50417	22502	3308	524	6	0	0	17	0	2	19	4	vm	0x5u	hybrid	premultiplied	3	0.008		(b*?(a*)*)*
1391	29923	52920	22997	3308	524	6	0	0	30	0	2	33	7	vm	0x5u	hybrid	premultiplied	3	0.010		(b*?(a*)*)+
1392	28831	51507	22676	3308	524	6	0	0	22	0	2	24	5	vm	0x5u	hybrid	premultiplied	3	0.005		(b*?(a*)+)*
1393	28753	51475	22722	3308	524	6	0	0	22	0	2	24	6	vm	0x5u	hybrid	premultiplied	3	0.005		(b*?(a*|b*)*)*
1394	28562	51523	22961	3308	524	6	0	0	17	0	2	19	4	vm	0x5u	hybrid	premultiplied	3	0.008		(b*?(a+)*)*
1395	27435	49747	22312	3304	524	6	0	0	12	0	2	13	3	vm	0x5u	hybrid	premultiplied	2	0.004		(b*a*)*
1396	27987	50490	22503	3308	524	6	0	0	17	0	2	19	4	vm	0x5u	hybrid	premultiplied	3	0.007		(b??(a*)*)*
1397	25476	44769	19293	4802	784	7	0	0	4	0	2	4	0	vm	0x0u	hybrid	premultiplied	2	0.004		(b|c)
1398	27082	47564	20482	3972	672	6	0	0	14	0	2	14	0	vm	0x0u	hybrid	premultiplied	2	0.006		(cat)x(?1)
1399	25989	46335	20346	3972	672	6	0	0	10	0	2	10	0	vm	0x0u	hybrid	premultiplied	2	0.006		(cat)xcat
1400	28025	47864	19839	5771	992	7	0	0	12	0	2	12	1	vm	0x1u	hybrid	premultiplied	2	0.005		(cat|DOG)s?
1401	28930	49043	20113	6179	1068	7	0	0	23	0	2	23	4	vm	0x0u	hybrid	premultiplied	2	0.006		(cat|car|carpet|dog|do)
1402	25769	45284	19515	3912	656	6	0	0	14	0	2	14	2	vm	0x0u	hybrid	premultiplied	2	0.011		(cat|car|cart)s
1403	30652	50852	20200	7603	1392	7	0	0	21	0	2	21	3	vm	0x0u	hybrid	premultiplied	2	0.004		(dog|cat|bird|fish)
1404	26490	46377	19887	3883	644	6	0	0	5	0	2	5	0	vm	0x1u	hybrid	premultiplied	2	0.004		(foo)?bar
1405	26002	45626	19624	4033	636	9	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	2	0.004		(foo\B)
1406	25994	45387	19393	4025	636	9	0	0	7	0	2	7	0	vm	0x0u	hybrid	premultiplied	2	0.009		(foo\b)
1407	26754	47220	20466	4272	736	6	0	0	14	0	2	14	1	vm	0x0u	hybrid	premultiplied	2	0.005		(frank)|fred
1408	29191	50538	21347	4820	818	8	0	0	16	0	2	16	2	vm	0x0u	hybrid	premultiplied	2	0.003		(log|login|logout)$
1409	44340	66359	22019	9100	1632	6	0	0	72	0	2	85	5	vm	0x11u	hybrid	premultiplied	2	0.006		(x(?:ab){2,4}){0,12}c
1410	34490	56345	21855	4502	800	6	0	0	77	0	2	86	13	vm	0x2u	hybrid	premultiplied	4	0.012		(x)(?:((a)|b){0,2}c){0,3}d
1411	30938	51918	20980	4163	712	6	0	0	30	0	2	34	8	vm	0x3u	hybrid	premultiplied	2	0.007		(x)(?:ab?){0,4}b
1412	29561	50259	20698	4213	732	6	0	0	32	0	2	36	5	vm	0x2u	hybrid	premultiplied	2	0.004		(x)(?:ab|b){0,4}c
1413	27601	48082	20481	3736	624	6	0	0	30	0	2	34	8	vm	0x2u	hybrid	premultiplied	2	0.004		(x)(?:a|){0,4}c
1414	26569	46396	19827	3523	576	6	0	0	8	0	2	8	0	vm	0x1u	hybrid	premultiplied	4	0.007		(x)(?<n>y)?(z)
1415	28842	51857	23015	3460	560	6	0	0	13	0	2	15	2	vm	0x5u	hybrid	premultiplied	3	0.006		(x)(a?)*b
1416	30823	51664	20841	3736	624	6	0	0	34	0	2	38	8	vm	0x3u	hybrid	premultiplied	3	0.007		(x)(a?){0,4}b
1417	29677	50492	20815	4225	732	6	0	0	42	0	2	46	8	vm	0x2u	hybrid	premultiplied	3	0.006		(x)(a|ab){0,4}c
1418	26477	46296	19819	3523	576	6	0	0	8	0	2	8	0	vm	0x1u	hybrid	premultiplied	4	0.006		(x)(y)?(z)
1419	28379	48978	20599	3736	624	6	0	0	36	0	2	38	6	vm	0x2u	hybrid	premultiplied	3	0.008		(x)(|a){2,4}b
1420	23402	39692	16290	1959	256	1	18	6	8	6	3	8	2	vm	0x1u	hybrid	none	2	0.010		(x)?[ab]{0,4}\G
1421	23382	39662	16280	1959	256	1	18	6	8	6	3	8	2	vm	0x1u	hybrid	none	2	0.002		(x)?a{0,4}\G
1422	24851	41664	16813	2118	256	1	28	7	9	7	3	9	2	vm	0x1u	hybrid	none	2	0.004		(x)?a{0,4}\Gb
1423	25963	45353	19390	3540	576	6	0	0	10	0	2	10	0	vm	0x1u	hybrid	premultiplied	4	0.007		(x?)(y?)(z?)
1424	25043	44350	19307	3493	568	6	0	0	11	0	2	11	1	vm	0x0u	hybrid	premultiplied	3	0.008		(x|xy)(y|z)
1425	26272	46085	19813	3624	592	6	0	0	6	0	2	6	0	vm	0x1u	hybrid	premultiplied	3	0.009		(z(ab)*y)
1426	24936	44208	19272	3410	548	6	0	0	7	0	2	7	1	vm	0x1u	hybrid	premultiplied	2	0.005		(za{0,2}?)
1427	24916	44232	19316	3510	572	6	0	0	5	0	2	5	0	vm	0x1u	hybrid	premultiplied	2	0.005		(za{1,3})
1428	25212	44522	19310	3455	560	6	0	0	7	0	2	7	1	vm	0x1u	hybrid	premultiplied	2	0.005		(za{1,3}?)
1429	25844	45320	19476	3618	592	6	0	0	8	0	2	8	1	vm	0x1u	hybrid	premultiplied	2	0.005		(za{1,3}?c?)
1430																			0.005	pcrec: quantifier does not follow a repeatable item (pattern offset 3)	({1})
1431	34178	56545	22367	3720	608	6	0	0	96	0	2	109	17	vm	0x10u	hybrid	premultiplied	2	0.008		(|a){0,12}b
1432	27037	47296	20259	3445	554	6	0	0	27	0	2	30	6	vm	0x2u	hybrid	premultiplied	2	0.004		(|a){0,3}b
1433	25953	45527	19574	3366	536	6	0	0	30	0	2	30	6	vm	0x2u	hybrid	premultiplied	2	0.007		(|a){2,4}
1434	27670	48129	20459	3488	560	6	0	0	33	0	2	35	6	vm	0x2u	hybrid	premultiplied	2	0.009		(|a){2,4}c
1435																			0.007	pcrec: unmatched closing parenthesis (pattern offset 0)	)
1436																			0.006	pcrec: quantifier does not follow a repeatable item (pattern offset 0)	*a
1437																			0.003	pcrec: quantifier does not follow a repeatable item (pattern offset 0)	+a
1438	16369	28930	12561	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		.
1439	19768	32596	12828	6488	1054	10	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		.$
1440	16295	28389	12094	4764	776	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		.*
1441	19717	32098	12381	6455	1049	10	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		.*$
1442	21388	33670	12282	7904	1300	11	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		.*$.*
1443	18353	30737	12384	6314	1054	8	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		.*=
1444	23556	36296	12740	9489	1585	12	0	0	0	0	0	0	0	dfa			premultiplied	1	0.006		.*=.*$
1445	16708	29073	12365	4828	792	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		.*?b
1446	16709	29075	12366	4828	792	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		.*?x
1447	19719	32102	12383	6455	1049	10	0	0	0	0	0	0	0	dfa			premultiplied	1	0.007		.*\Z
1448	19423	31806	12383	6455	1049	10	0	0	0	0	0	0	0	dfa			premultiplied	1	0.007		.*\z
1449	18353	30737	12384	6314	1054	8	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		.*b
1450	18354	30739	12385	6314	1054	8	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		.*x
1451	19748	32311	12563	7738	1296	9	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		.+
1452	16398	29009	12611	4830	792	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		..
1453	16427	29096	12669	4858	800	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		...
1454	15505	28914	13409	3526	576	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		123
1455	14973	27302	12329	3328	528	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		:
1456	19815	32491	12676	7858	1328	9	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		=.*|;
1457	21612	34484	12872	8113	1352	11	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		=.*|x$
1458																			0.002	pcrec: quantifier does not follow a repeatable item (pattern offset 0)	?a
1459	14973	27302	12329	3328	528	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		A
1460	17692	31791	14099	3986	638	8	0	0	0	0	0	0	0	dfa			premultiplied	1	0.008		ERROR$
1461	20237	32780	12543	6545	1073	10	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		X(?:$|[^abc])+
1462	16372	28945	12573	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[-a]
1463	17175	31180	14005	5142	864	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		[-a]{3}-b
1464	16372	28945	12573	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[.a]
1465	17056	31011	13955	5026	840	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[.a].]
1466	17229	31263	14034	5197	878	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[.a]x.]
1467	16498	29193	12695	4918	816	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[0-9]+-[0-9]+
1468	18247	31247	13000	5126	824	9	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[0-9]+z$
1469																			0.006	pcrec: range out of order in character class (pattern offset 2)	[0-\12]
1470																			0.004	pcrec: invalid range in character class (pattern offset 2)	[0-\d]
1471	16375	28950	12575	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[0-\g]
1472	16375	28950	12575	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[0-\k]
1473	14975	27308	12333	3328	528	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[:]
1474	16372	28945	12573	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.008		[:a]
1475	17201	31193	13992	5169	868	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.006		[=a]x=]
1476	16366	28941	12575	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[A-Z]+
1477	16372	28945	12573	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[[.]
1478	17235	31295	14060	5197	878	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[[.a\\]x.]
1479	17057	31024	13967	5026	840	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.008		[[.a].]
1480	16376	28975	12599	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[[.b\]]
1481	17057	31024	13967	5026	840	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[[.b].]
1482																			0.005	pcrec: [[:<:]] is a word-boundary assertion and requires module 'assertions' (pattern offset 1)	[[:<:]]
1483	16372	28945	12573	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[[:]
1484	16902	30757	13855	4873	804	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[[:]]
1485	19760	32373	12613	7738	1296	9	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[[:^alpha:]]+
1486	16374	28969	12595	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[[:^ascii:]]+
1487	16373	28996	12623	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[[:alnum:]]+
1488																			0.005	pcrec: invalid range in character class (pattern offset 10)	[[:alpha:]-z]
1489	16382	29023	12641	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[[:alpha:][:digit:]]+
1490	16373	28978	12605	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[[:alpha:]]+
1491	16377	29000	12623	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[[:alpha]
1492	16373	28984	12611	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[[:cntrl:]]+
1493	16374	28973	12599	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[[:digit:]-]+
1494																			0.005	pcrec: unknown POSIX class name (pattern offset 1)	[[:foo:]]
1495	16373	28960	12587	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[[:graph:]]+
1496	16373	28960	12587	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[[:lower:]]+
1497	16373	28960	12587	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[[:print:]]+
1498	16373	29014	12641	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[[:punct:]]+
1499	16373	28970	12597	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.007		[[:space:]]+
1500	16373	28960	12587	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[[:upper:]]+
1501	16372	29003	12631	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		[[:word:]]+
1502	16374	28999	12625	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[[:xdigit:]]+
1503	16377	28956	12579	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[\0-\7]
1504	16376	28955	12579	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[\0777]
1505	14979	27318	12339	3328	528	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		[\077]
1506	16374	28967	12593	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.007		[\08]
1507	14976	27318	12342	3328	528	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\0]
1508	16379	28962	12583	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		[\1-\123]
1509	16377	28952	12575	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\1-\7]
1510	16376	28955	12579	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[\1234]
1511	14979	27318	12339	3328	528	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\123]
1512	14978	27318	12340	3328	528	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\12]
1513	16379	28962	12583	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\15-\17]
1514	16374	28951	12577	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\18]
1515	14976	27310	12334	3328	528	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\1]
1516	14980	27326	12346	3328	528	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\377]
1517	16375	28956	12581	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\378]
1518																			0.003	pcrec: octal value is greater than \377 in 8-bit non-UTF-8 mode (pattern offset 5)	[\400]
1519																			0.002	pcrec: octal value is greater than \377 in 8-bit non-UTF-8 mode (pattern offset 5)	[\777]
1520	14976	27310	12334	3328	528	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		[\7]
1521	16377	28954	12577	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\8-\9]
1522	16374	28949	12575	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[\81]
1523	16374	28947	12573	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\89]
1524	14977	27312	12335	3328	528	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\8]
1525	16374	28947	12573	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.006		[\98]
1526	14977	27312	12335	3328	528	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\9]
1527	16374	28949	12575	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		[\9x]
1528																			0.001	pcrec: \A is not valid inside a character class (pattern offset 1)	[\A-z]
1529																			0.003	pcrec: \A is not valid inside a character class (pattern offset 1)	[\A]
1530	19752	32331	12579	7738	1296	9	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[\D]+
1531																			0.002	pcrec: \G is not valid inside a character class (pattern offset 1)	[\G]
1532																			0.003	pcrec: \K is not valid inside a character class (pattern offset 1)	[\K]
1533																			0.003	pcrec: \N is not valid inside a character class (pattern offset 1)	[\N]
1534																			0.002	pcrec: \Z is not valid inside a character class (pattern offset 1)	[\Z]
1535	14977	27312	12335	3328	528	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		[\]]
1536	14976	27310	12334	3328	528	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		[\b]
1537	16367	28952	12585	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[\d-]+
1538	16366	28939	12573	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[\d]+
1539	16369	28966	12597	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		[\da-c]+
1540	16377	28954	12577	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[\g-\k]
1541	16374	28949	12575	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\g1]
1542	16376	28953	12577	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\g\k]
1543	14978	27314	12336	3328	528	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\g]
1544	16376	28975	12599	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\g{1}]
1545	16369	28978	12609	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\h\d]+
1546	16376	28967	12591	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\k'n']
1547																			0.004	pcrec: range out of order in character class (pattern offset 3)	[\k-\g]
1548	16375	28950	12575	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[\k-z]
1549	16376	28975	12599	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[\k<n>]
1550	16369	28948	12579	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[\k\g]+
1551	14978	27314	12336	3328	528	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[\k]
1552	16376	28951	12575	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		[\n\t]
1553	16366	28985	12619	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[\w]+
1554	16381	28964	12583	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.006		[\x09\x0a]
1555	16382	28967	12585	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		[\x41-\x43]
1556	16382	28973	12591	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[\x80-\xbf]
1557	16375	28968	12593	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.001		[\x80-\xff]+
1558																			0.002	pcrec: \z is not valid inside a character class (pattern offset 1)	[\z]
1559																			0.003	pcrec: missing terminating ] for character class (pattern offset 0)	[]
1560	14975	27308	12333	3328	528	6	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[]]
1561	16374	28959	12585	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[]abc]
1562	16680	29027	12347	4796	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[^"]*+"
1563	16374	28957	12583	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[^.a.]
1564	19753	32336	12583	7738	1296	9	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[^0-9]+
1565	16372	28941	12569	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[^A]
1566	19760	32373	12613	7738	1296	9	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[^[:alpha:]]+
1567	16367	28988	12621	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.006		[^\W]+
1568	19753	32334	12581	7738	1296	9	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[^\d]+
1569	16374	28945	12571	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[^\k]
1570	19722	32111	12389	6455	1049	10	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[^\n]*$
1571	18358	30750	12392	6314	1054	8	0	0	0	0	0	0	0	dfa			premultiplied	1	0.006		[^\n]*=
1572	16383	28976	12593	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.006		[^\x80-\xbf]
1573	16372	28941	12569	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.008		[^]]
1574	16375	28968	12593	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.003		[^]abc]
1575	19753	32336	12583	7738	1296	9	0	0	0	0	0	0	0	dfa			premultiplied	1	0.008		[^a-z]+
1576	16372	28941	12569	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.006		[^a]
1577																			0.007	pcrec: missing terminating ] for character class (pattern offset 0)	[^abc
1578	16374	28955	12581	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.006		[^abc]
1579	16476	29283	12807	4898	808	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[^abc]{2,4}
1580	16444	29169	12725	4864	800	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[^abc]{2,4}?
1581	16678	29019	12341	4796	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.009		[^b]*+b
1582	28079	47247	19168	6545	1086	9	0	0	3	0	2	3	0	vm	0x1u	hybrid	premultiplied	1	0.003		[^b]*+c
1583	20100	34164	14064	6809	1124	10	0	0	0	0	0	0	0	dfa			premultiplied	1	0.007		[^c]{0,4}$
1584	16492	29200	12708	3595	552	8	0	0	0	0	0	0	0	dfa			premultiplied	1	0.007		[^c]{0,4}?$
1585	19969	33485	13516	6679	1094	10	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[^c]{1,3}$
1586	19971	33489	13518	6679	1094	10	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[^c]{1,3}\Z
1587	19675	33193	13518	6679	1094	10	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[^c]{1,3}\z
1588																			0.005	pcrec: range out of order in character class (pattern offset 2)	[a-\1]
1589	16372	28945	12573	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[a-]
1590	16375	28972	12597	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[a-c-e]
1591	17115	29943	12828	5053	807	9	0	0	0	0	0	0	0	dfa			premultiplied	1	0.006		[a-c]\B
1592	17010	29897	12887	5422	922	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		[a-c]x|[b-d]y|[a-c]yz
1593	16443	29148	12705	4866	800	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[a-c]{1,3}
1594	16369	28968	12599	4794	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.006		[a-f0-9]+
1595	16577	29386	12809	4984	832	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.006		[a-z0-9._%+-]+@[a-z0-9.-]+
1596	16376	28973	12597	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.002		[a-z0-9]
1597	16373	28946	12573	4802	784	7	0	0	0	0	0	0	0	dfa			premultiplied	1	0.005		[a-z]
1598	16402	28801	12399	3511	537	8	0	0	0	0	0	0	0	dfa			premultiplied	1	0.004		[a-z]*$
