pattern	subject	algo	positions	total_tries	tries_per_byte	total_verify_bytes	verify_bytes_per_byte	total_frames	frames_per_byte	max_deferred
srt-512	f-s0	hash2	4	8	2.0000	0	0.0000	0	0.0000	0
srt-512	f-s0	hash4	4	230	57.5000	241	60.2500	0	0.0000	0
srt-512	f-s0	vm	4	91	22.7500	7	1.7500	0	0.0000	0
srt-512	t-128k-clean	serial	131072	67108864	512.0000	69183613	527.8291	0	0.0000	0
srt-512	t-128k-clean	firstbyte	131072	2007693	15.3175	4082442	31.1466	0	0.0000	0
srt-512	t-128k-clean	trie	131072	3325588	25.3722	282367	2.1543	0	0.0000	0
srt-512	t-128k-clean	hash2	131072	333557	2.5448	67081	0.5118	0	0.0000	0
srt-512	t-128k-clean	hash4	131072	7737053	59.0290	7701773	58.7599	0	0.0000	0
srt-512	t-128k-clean	vm	131072	3325588	25.3722	282367	2.1543	0	0.0000	0
srt-512	f-w511	serial	6	2892	482.0000	2990	498.3333	0	0.0000	0
srt-512	f-w511	firstbyte	6	121	20.1667	219	36.5000	0	0.0000	0
srt-512	f-w511	trie	6	129	21.5000	16	2.6667	0	0.0000	0
srt-512	f-w511	hash2	6	13	2.1667	5	0.8333	0	0.0000	0
srt-512	f-w511	hash4	6	349	58.1667	353	58.8333	0	0.0000	0
srt-512	f-w511	vm	6	129	21.5000	16	2.6667	1	0.1667	0
srt-512	f-prefix	serial	11	5632	512.0000	5833	530.2727	0	0.0000	0
srt-512	f-prefix	firstbyte	11	203	18.4545	404	36.7273	0	0.0000	0
srt-512	f-prefix	trie	11	323	29.3636	35	3.1818	0	0.0000	0
srt-512	f-prefix	hash2	11	28	2.5455	16	1.4545	0	0.0000	0
srt-512	f-prefix	hash4	11	645	58.6364	649	59.0000	0	0.0000	0
srt-512	f-prefix	vm	11	323	29.3636	35	3.1818	0	0.0000	0
srt-512	f-w2047	serial	8	4096	512.0000	4251	531.3750	0	0.0000	0
srt-512	f-w2047	firstbyte	8	170	21.2500	325	40.6250	0	0.0000	0
srt-512	f-w2047	trie	8	209	26.1250	18	2.2500	0	0.0000	0
srt-512	f-w2047	hash2	8	17	2.1250	3	0.3750	0	0.0000	0
srt-512	f-w2047	hash4	8	467	58.3750	473	59.1250	0	0.0000	0
srt-512	f-w2047	vm	8	209	26.1250	18	2.2500	0	0.0000	0
srt-512	f-w7	serial	4	1877	469.2500	1936	484.0000	0	0.0000	0
srt-512	f-w7	firstbyte	4	80	20.0000	139	34.7500	0	0.0000	0
srt-512	f-w7	trie	4	88	22.0000	10	2.5000	0	0.0000	0
srt-512	f-w7	hash2	4	9	2.2500	4	1.0000	0	0.0000	0
srt-512	f-w7	hash4	4	231	57.7500	231	57.7500	0	0.0000	0
srt-512	f-w7	vm	4	88	22.0000	10	2.5000	1	0.2500	0
srt-512	t-512k-sparse	serial	524288	268432784	511.9949	276752204	527.8629	0	0.0000	0
srt-512	t-512k-sparse	firstbyte	524288	8047295	15.3490	16366715	31.2170	0	0.0000	0
srt-512	t-512k-sparse	trie	524288	13317377	25.4009	1132893	2.1608	0	0.0000	0
srt-512	t-512k-sparse	hash2	524288	1338000	2.5520	272143	0.5191	0	0.0000	0
srt-512	t-512k-sparse	hash4	524288	30948128	59.0289	30805618	58.7571	0	0.0000	0
srt-512	t-512k-sparse	vm	524288	13317377	25.4009	1132893	2.1608	16	0.0000	0
srt-512	t-128k-dense	serial	131072	67066112	511.6738	69168175	527.7113	0	0.0000	0
srt-512	t-128k-dense	firstbyte	131072	2031792	15.5013	4133855	31.5388	0	0.0000	0
srt-512	t-128k-dense	trie	131072	3334787	25.4424	286004	2.1820	0	0.0000	0
srt-512	t-128k-dense	hash2	131072	335428	2.5591	70282	0.5362	0	0.0000	0
srt-512	t-128k-dense	hash4	131072	7737295	59.0309	7703484	58.7729	0	0.0000	0
srt-512	t-128k-dense	vm	131072	3334787	25.4424	286004	2.1820	256	0.0020	0
srt-512	f-sh1	serial	5	2560	512.0000	2646	529.2000	0	0.0000	0
srt-512	f-sh1	firstbyte	5	105	21.0000	191	38.2000	0	0.0000	0
srt-512	f-sh1	trie	5	141	28.2000	10	2.0000	0	0.0000	0
srt-512	f-sh1	hash2	5	9	1.8000	1	0.2000	0	0.0000	0
srt-512	f-sh1	hash4	5	289	57.8000	296	59.2000	0	0.0000	0
srt-512	f-sh1	vm	5	141	28.2000	10	2.0000	0	0.0000	0
srt-512	f-glued	serial	18	9185	510.2778	9514	528.5556	0	0.0000	0
srt-512	f-glued	firstbyte	18	327	18.1667	656	36.4444	0	0.0000	0
srt-512	f-glued	trie	18	554	30.7778	54	3.0000	0	0.0000	0
srt-512	f-glued	hash2	18	46	2.5556	21	1.1667	0	0.0000	0
srt-512	f-glued	hash4	18	1059	58.8333	1063	59.0556	0	0.0000	0
srt-512	f-glued	vm	18	554	30.7778	54	3.0000	1	0.0556	0
srt-512	f-w255	serial	7	3298	471.1429	3417	488.1429	0	0.0000	0
srt-512	f-w255	firstbyte	7	129	18.4286	248	35.4286	0	0.0000	0
srt-512	f-w255	trie	7	193	27.5714	22	3.1429	0	0.0000	0
srt-512	f-w255	hash2	7	19	2.7143	12	1.7143	0	0.0000	0
srt-512	f-w255	hash4	7	408	58.2857	416	59.4286	0	0.0000	0
srt-512	f-w255	vm	7	193	27.5714	22	3.1429	1	0.1429	0
srt-512	f-pfx3	serial	8	4096	512.0000	4241	530.1250	0	0.0000	0
srt-512	f-pfx3	firstbyte	8	156	19.5000	301	37.6250	0	0.0000	0
srt-512	f-pfx3	trie	8	229	28.6250	21	2.6250	0	0.0000	0
srt-512	f-pfx3	hash2	8	22	2.7500	7	0.8750	0	0.0000	0
srt-512	f-pfx3	hash4	8	466	58.2500	468	58.5000	0	0.0000	0
srt-512	f-pfx3	vm	8	229	28.6250	21	2.6250	0	0.0000	0
srt-512	t-128k-sparse	serial	131072	67108196	511.9949	69183136	527.8254	0	0.0000	0
srt-512	t-128k-sparse	firstbyte	131072	2007010	15.3123	4081950	31.1428	0	0.0000	0
srt-512	t-128k-sparse	trie	131072	3324153	25.3613	282847	2.1580	0	0.0000	0
srt-512	t-128k-sparse	hash2	131072	334409	2.5513	67950	0.5184	0	0.0000	0
srt-512	t-128k-sparse	hash4	131072	7736998	59.0286	7700943	58.7535	0	0.0000	0
srt-512	t-128k-sparse	vm	131072	3324153	25.3613	282847	2.1580	4	0.0000	0
srt-512	f-bg	serial	8	4096	512.0000	4250	531.2500	0	0.0000	0
srt-512	f-bg	firstbyte	8	164	20.5000	318	39.7500	0	0.0000	0
srt-512	f-bg	trie	8	185	23.1250	19	2.3750	0	0.0000	0
srt-512	f-bg	hash2	8	23	2.8750	10	1.2500	0	0.0000	0
srt-512	f-bg	hash4	8	467	58.3750	471	58.8750	0	0.0000	0
srt-512	f-bg	vm	8	185	23.1250	19	2.3750	0	0.0000	0
srt-512	f-upper	serial	12	6144	512.0000	6144	512.0000	0	0.0000	0
srt-512	f-upper	firstbyte	12	0	0.0000	0	0.0000	0	0.0000	0
srt-512	f-upper	trie	12	312	26.0000	12	1.0000	0	0.0000	0
srt-512	f-upper	hash2	12	22	1.8333	0	0.0000	0	0.0000	0
srt-512	f-upper	hash4	12	702	58.5000	684	57.0000	0	0.0000	0
srt-512	f-upper	vm	12	312	26.0000	12	1.0000	0	0.0000	0
srt-512	f-near	serial	12	6144	512.0000	6364	530.3333	0	0.0000	0
srt-512	f-near	firstbyte	12	223	18.5833	443	36.9167	0	0.0000	0
srt-512	f-near	trie	12	339	28.2500	38	3.1667	0	0.0000	0
srt-512	f-near	hash2	12	30	2.5000	17	1.4167	0	0.0000	0
srt-512	f-near	hash4	12	704	58.6667	707	58.9167	0	0.0000	0
srt-512	f-near	vm	12	339	28.2500	38	3.1667	0	0.0000	0
srt-512	f-sfx	serial	9	4608	512.0000	4779	531.0000	0	0.0000	0
srt-512	f-sfx	firstbyte	9	176	19.5556	347	38.5556	0	0.0000	0
srt-512	f-sfx	trie	9	200	22.2222	22	2.4444	0	0.0000	0
srt-512	f-sfx	hash2	9	24	2.6667	7	0.7778	0	0.0000	0
srt-512	f-sfx	hash4	9	526	58.4444	532	59.1111	0	0.0000	0
srt-512	f-sfx	vm	9	200	22.2222	22	2.4444	0	0.0000	0
srt-256	f-cnt2	serial	16	3855	240.9375	4004	250.2500	0	0.0000	0
srt-256	f-cnt2	firstbyte	16	140	8.7500	289	18.0625	0	0.0000	0
srt-256	f-cnt2	trie	16	379	23.6875	48	3.0000	0	0.0000	0
srt-256	f-cnt2	hash2	16	37	2.3125	17	1.0625	0	0.0000	0
srt-256	f-cnt2	hash4	16	493	30.8125	484	30.2500	0	0.0000	0
srt-256	f-cnt2	vm	16	379	23.6875	48	3.0000	2	0.1250	0
srt-256	f-nar4	serial	9	2304	256.0000	2384	264.8889	0	0.0000	0
srt-256	f-nar4	firstbyte	9	84	9.3333	164	18.2222	0	0.0000	0
srt-256	f-nar4	trie	9	151	16.7778	19	2.1111	0	0.0000	0
srt-256	f-nar4	hash2	9	21	2.3333	4	0.4444	0	0.0000	0
srt-256	f-nar4	hash4	9	273	30.3333	273	30.3333	0	0.0000	0
srt-256	f-nar4	vm	9	151	16.7778	19	2.1111	0	0.0000	0
srt-256	f-w0	serial	12	3056	254.6667	3164	263.6667	0	0.0000	0
srt-256	f-w0	firstbyte	12	106	8.8333	214	17.8333	0	0.0000	0
srt-256	f-w0	trie	12	311	25.9167	36	3.0000	0	0.0000	0
srt-256	f-w0	hash2	12	27	2.2500	13	1.0833	0	0.0000	0
srt-256	f-w0	hash4	12	368	30.6667	364	30.3333	0	0.0000	0
srt-256	f-w0	vm	12	311	25.9167	36	3.0000	1	0.0833	0
srt-256	f-s4095	serial	4	1024	256.0000	1052	263.0000	0	0.0000	0
srt-256	f-s4095	firstbyte	4	39	9.7500	67	16.7500	0	0.0000	0
srt-256	f-s4095	trie	4	73	18.2500	7	1.7500	0	0.0000	0
srt-256	f-s4095	hash2	4	7	1.7500	0	0.0000	0	0.0000	0
srt-256	f-s4095	hash4	4	118	29.5000	118	29.5000	0	0.0000	0
srt-256	f-s4095	vm	4	73	18.2500	7	1.7500	0	0.0000	0
srt-256	f-s0	serial	4	1024	256.0000	1060	265.0000	0	0.0000	0
srt-256	f-s0	firstbyte	4	47	11.7500	83	20.7500	0	0.0000	0
srt-256	f-s0	trie	4	78	19.5000	7	1.7500	0	0.0000	0
srt-256	f-s0	hash2	4	8	2.0000	0	0.0000	0	0.0000	0
srt-256	f-s0	hash4	4	118	29.5000	120	30.0000	0	0.0000	0
srt-256	f-s0	vm	4	78	19.5000	7	1.7500	0	0.0000	0
srt-256	t-128k-clean	serial	131072	33554432	256.0000	34591836	263.9148	0	0.0000	0
srt-256	t-128k-clean	firstbyte	131072	1003935	7.6594	2041339	15.5742	0	0.0000	0
srt-256	t-128k-clean	trie	131072	2910602	22.2061	262031	1.9991	0	0.0000	0
srt-256	t-128k-clean	hash2	131072	303510	2.3156	33481	0.2554	0	0.0000	0
srt-256	t-128k-clean	hash4	131072	4066923	31.0282	3918579	29.8964	0	0.0000	0
srt-256	t-128k-clean	vm	131072	2910602	22.2061	262031	1.9991	0	0.0000	0
srt-256	f-w511	serial	6	1536	256.0000	1589	264.8333	0	0.0000	0
srt-256	f-w511	firstbyte	6	67	11.1667	120	20.0000	0	0.0000	0
srt-256	f-w511	trie	6	121	20.1667	11	1.8333	0	0.0000	0
srt-256	f-w511	hash2	6	10	1.6667	0	0.0000	0	0.0000	0
srt-256	f-w511	hash4	6	181	30.1667	180	30.0000	0	0.0000	0
srt-256	f-w511	vm	6	121	20.1667	11	1.8333	0	0.0000	0
srt-256	f-prefix	serial	11	2816	256.0000	2917	265.1818	0	0.0000	0
srt-256	f-prefix	firstbyte	11	97	8.8182	198	18.0000	0	0.0000	0
srt-256	f-prefix	trie	11	279	25.3636	33	3.0000	0	0.0000	0
srt-256	f-prefix	hash2	11	24	2.1818	12	1.0909	0	0.0000	0
srt-256	f-prefix	hash4	11	337	30.6364	334	30.3636	0	0.0000	0
srt-256	f-prefix	vm	11	279	25.3636	33	3.0000	0	0.0000	0
srt-256	f-w2047	serial	8	2048	256.0000	2129	266.1250	0	0.0000	0
srt-256	f-w2047	firstbyte	8	86	10.7500	167	20.8750	0	0.0000	0
srt-256	f-w2047	trie	8	185	23.1250	17	2.1250	0	0.0000	0
srt-256	f-w2047	hash2	8	16	2.0000	2	0.2500	0	0.0000	0
srt-256	f-w2047	hash4	8	243	30.3750	239	29.8750	0	0.0000	0
srt-256	f-w2047	vm	8	185	23.1250	17	2.1250	0	0.0000	0
srt-256	f-w7	serial	4	933	233.2500	964	241.0000	0	0.0000	0
srt-256	f-w7	firstbyte	4	40	10.0000	71	17.7500	0	0.0000	0
srt-256	f-w7	trie	4	78	19.5000	9	2.2500	0	0.0000	0
srt-256	f-w7	hash2	4	7	1.7500	2	0.5000	0	0.0000	0
srt-256	f-w7	hash4	4	119	29.7500	118	29.5000	0	0.0000	0
srt-256	f-w7	vm	4	78	19.5000	9	2.2500	1	0.2500	0
srt-256	t-512k-sparse	serial	524288	134216720	255.9981	138376535	263.9323	0	0.0000	0
srt-256	t-512k-sparse	firstbyte	524288	4023667	7.6745	8183482	15.6088	0	0.0000	0
srt-256	t-512k-sparse	trie	524288	11657946	22.2358	1050521	2.0037	0	0.0000	0
srt-256	t-512k-sparse	hash2	524288	1216458	2.3202	136156	0.2597	0	0.0000	0
srt-256	t-512k-sparse	hash4	524288	16268146	31.0290	15673595	29.8950	0	0.0000	0
srt-256	t-512k-sparse	vm	524288	11657946	22.2358	1050521	2.0037	12	0.0000	0
srt-256	t-128k-dense	serial	131072	33538304	255.8770	34592050	263.9164	0	0.0000	0
srt-256	t-128k-dense	firstbyte	131072	1018601	7.7713	2072347	15.8108	0	0.0000	0
srt-256	t-128k-dense	trie	131072	2919323	22.2727	264601	2.0187	0	0.0000	0
srt-256	t-128k-dense	hash2	131072	304392	2.3223	35151	0.2682	0	0.0000	0
srt-256	t-128k-dense	hash4	131072	4067274	31.0308	3919987	29.9071	0	0.0000	0
srt-256	t-128k-dense	vm	131072	2919323	22.2727	264601	2.0187	192	0.0015	0
srt-256	f-sh1	serial	5	1280	256.0000	1323	264.6000	0	0.0000	0
srt-256	f-sh1	firstbyte	5	55	11.0000	98	19.6000	0	0.0000	0
srt-256	f-sh1	trie	5	123	24.6000	10	2.0000	0	0.0000	0
srt-256	f-sh1	hash2	5	9	1.8000	1	0.2000	0	0.0000	0
srt-256	f-sh1	hash4	5	149	29.8000	146	29.2000	0	0.0000	0
srt-256	f-sh1	vm	5	123	24.6000	10	2.0000	0	0.0000	0
srt-256	f-glued	serial	18	4592	255.1111	4759	264.3889	0	0.0000	0
srt-256	f-glued	firstbyte	18	159	8.8333	326	18.1111	0	0.0000	0
srt-256	f-glued	trie	18	480	26.6667	51	2.8333	0	0.0000	0
srt-256	f-glued	hash2	18	41	2.2778	16	0.8889	0	0.0000	0
srt-256	f-glued	hash4	18	555	30.8333	544	30.2222	0	0.0000	0
srt-256	f-glued	vm	18	480	26.6667	51	2.8333	1	0.0556	0
srt-256	f-w255	serial	7	1647	235.2857	1715	245.0000	0	0.0000	0
srt-256	f-w255	firstbyte	7	74	10.5714	142	20.2857	0	0.0000	0
srt-256	f-w255	trie	7	168	24.0000	22	3.1429	0	0.0000	0
srt-256	f-w255	hash2	7	16	2.2857	9	1.2857	0	0.0000	0
srt-256	f-w255	hash4	7	212	30.2857	214	30.5714	0	0.0000	0
srt-256	f-w255	vm	7	168	24.0000	22	3.1429	1	0.1429	0
srt-256	f-pfx3	serial	8	2048	256.0000	2129	266.1250	0	0.0000	0
srt-256	f-pfx3	firstbyte	8	85	10.6250	166	20.7500	0	0.0000	0
srt-256	f-pfx3	trie	8	207	25.8750	18	2.2500	0	0.0000	0
srt-256	f-pfx3	hash2	8	17	2.1250	3	0.3750	0	0.0000	0
srt-256	f-pfx3	hash4	8	242	30.2500	243	30.3750	0	0.0000	0
srt-256	f-pfx3	vm	8	207	25.8750	18	2.2500	0	0.0000	0
srt-256	t-128k-sparse	serial	131072	33554180	255.9981	34592137	263.9171	0	0.0000	0
srt-256	t-128k-sparse	firstbyte	131072	1003996	7.6599	2041953	15.5789	0	0.0000	0
srt-256	t-128k-sparse	trie	131072	2911964	22.2165	262381	2.0018	0	0.0000	0
srt-256	t-128k-sparse	hash2	131072	304143	2.3204	33971	0.2592	0	0.0000	0
srt-256	t-128k-sparse	hash4	131072	4066886	31.0279	3918524	29.8960	0	0.0000	0
srt-256	t-128k-sparse	vm	131072	2911964	22.2165	262381	2.0018	3	0.0000	0
srt-256	f-bg	serial	8	2048	256.0000	2128	266.0000	0	0.0000	0
srt-256	f-bg	firstbyte	8	85	10.6250	165	20.6250	0	0.0000	0
srt-256	f-bg	trie	8	159	19.8750	19	2.3750	0	0.0000	0
srt-256	f-bg	hash2	8	18	2.2500	5	0.6250	0	0.0000	0
srt-256	f-bg	hash4	8	243	30.3750	242	30.2500	0	0.0000	0
srt-256	f-bg	vm	8	159	19.8750	19	2.3750	0	0.0000	0
srt-256	f-upper	serial	12	3072	256.0000	3072	256.0000	0	0.0000	0
srt-256	f-upper	firstbyte	12	0	0.0000	0	0.0000	0	0.0000	0
srt-256	f-upper	trie	12	312	26.0000	12	1.0000	0	0.0000	0
srt-256	f-upper	hash2	12	22	1.8333	0	0.0000	0	0.0000	0
srt-256	f-upper	hash4	12	366	30.5000	348	29.0000	0	0.0000	0
srt-256	f-upper	vm	12	312	26.0000	12	1.0000	0	0.0000	0
srt-256	f-near	serial	12	3072	256.0000	3182	265.1667	0	0.0000	0
srt-256	f-near	firstbyte	12	106	8.8333	216	18.0000	0	0.0000	0
srt-256	f-near	trie	12	289	24.0833	36	3.0000	0	0.0000	0
srt-256	f-near	hash2	12	26	2.1667	13	1.0833	0	0.0000	0
srt-256	f-near	hash4	12	368	30.6667	364	30.3333	0	0.0000	0
srt-256	f-near	vm	12	289	24.0833	36	3.0000	0	0.0000	0
srt-256	f-sfx	serial	9	2304	256.0000	2387	265.2222	0	0.0000	0
srt-256	f-sfx	firstbyte	9	88	9.7778	171	19.0000	0	0.0000	0
srt-256	f-sfx	trie	9	189	21.0000	19	2.1111	0	0.0000	0
srt-256	f-sfx	hash2	9	19	2.1111	2	0.2222	0	0.0000	0
srt-256	f-sfx	hash4	9	275	30.5556	271	30.1111	0	0.0000	0
srt-256	f-sfx	vm	9	189	21.0000	19	2.1111	0	0.0000	0
s-2048	f-cnt2	serial	16	32768	2048.0000	34049	2128.0625	0	0.0000	0
s-2048	f-cnt2	firstbyte	16	1294	80.8750	2575	160.9375	0	0.0000	0
s-2048	f-cnt2	trie	16	478	29.8750	44	2.7500	0	0.0000	0
s-2048	f-cnt2	hash2	16	90	5.6250	60	3.7500	0	0.0000	0
s-2048	f-cnt2	hash4	16	1499	93.6875	1550	96.8750	0	0.0000	0
s-2048	f-cnt2	vm	16	478	29.8750	44	2.7500	0	0.0000	0
s-2048	f-nar4	serial	9	18432	2048.0000	19080	2120.0000	0	0.0000	0
s-2048	f-nar4	firstbyte	9	701	77.8889	1349	149.8889	0	0.0000	0
s-2048	f-nar4	trie	9	257	28.5556	27	3.0000	0	0.0000	0
s-2048	f-nar4	hash2	9	42	4.6667	25	2.7778	0	0.0000	0
s-2048	f-nar4	hash4	9	840	93.3333	859	95.4444	0	0.0000	0
s-2048	f-nar4	vm	9	257	28.5556	27	3.0000	0	0.0000	0
s-2048	f-w0	serial	12	24576	2048.0000	25509	2125.7500	0	0.0000	0
s-2048	f-w0	firstbyte	12	972	81.0000	1905	158.7500	0	0.0000	0
s-2048	f-w0	trie	12	320	26.6667	32	2.6667	0	0.0000	0
s-2048	f-w0	hash2	12	69	5.7500	42	3.5000	0	0.0000	0
s-2048	f-w0	hash4	12	1122	93.5000	1165	97.0833	0	0.0000	0
s-2048	f-w0	vm	12	320	26.6667	32	2.6667	0	0.0000	0
s-2048	f-s4095	serial	4	8192	2048.0000	8437	2109.2500	0	0.0000	0
s-2048	f-s4095	firstbyte	4	310	77.5000	555	138.7500	0	0.0000	0
s-2048	f-s4095	trie	4	81	20.2500	9	2.2500	0	0.0000	0
s-2048	f-s4095	hash2	4	17	4.2500	8	2.0000	0	0.0000	0
s-2048	f-s4095	hash4	4	370	92.5000	379	94.7500	0	0.0000	0
s-2048	f-s4095	vm	4	81	20.2500	9	2.2500	0	0.0000	0
s-2048	f-s0	serial	4	6145	1536.2500	6298	1574.5000	0	0.0000	0
s-2048	f-s0	firstbyte	4	230	57.5000	383	95.7500	0	0.0000	0
s-2048	f-s0	trie	4	44	11.0000	10	2.5000	0	0.0000	0
s-2048	f-s0	hash2	4	11	2.7500	4	1.0000	0	0.0000	0
s-2048	f-s0	hash4	4	371	92.7500	373	93.2500	0	0.0000	0
s-2048	f-s0	vm	4	44	11.0000	10	2.5000	1	0.2500	0
s-2048	t-128k-clean	serial	131072	268435456	2048.0000	276739121	2111.3519	0	0.0000	0
s-2048	t-128k-clean	firstbyte	131072	8031648	61.2766	16335313	124.6285	0	0.0000	0
s-2048	t-128k-clean	trie	131072	3917565	29.8886	323106	2.4651	0	0.0000	0
s-2048	t-128k-clean	hash2	131072	526069	4.0136	272097	2.0759	0	0.0000	0
s-2048	t-128k-clean	hash4	131072	12324928	94.0317	12430885	94.8401	0	0.0000	0
s-2048	t-128k-clean	vm	131072	3917565	29.8886	323106	2.4651	0	0.0000	0
s-2048	f-w511	serial	6	12288	2048.0000	12692	2115.3333	0	0.0000	0
s-2048	f-w511	firstbyte	6	461	76.8333	865	144.1667	0	0.0000	0
s-2048	f-w511	trie	6	178	29.6667	16	2.6667	0	0.0000	0
s-2048	f-w511	hash2	6	26	4.3333	14	2.3333	0	0.0000	0
s-2048	f-w511	hash4	6	558	93.0000	567	94.5000	0	0.0000	0
s-2048	f-w511	vm	6	178	29.6667	16	2.6667	0	0.0000	0
s-2048	f-prefix	serial	11	22528	2048.0000	23377	2125.1818	0	0.0000	0
s-2048	f-prefix	firstbyte	11	891	81.0000	1740	158.1818	0	0.0000	0
s-2048	f-prefix	trie	11	295	26.8182	29	2.6364	0	0.0000	0
s-2048	f-prefix	hash2	11	62	5.6364	36	3.2727	0	0.0000	0
s-2048	f-prefix	hash4	11	1028	93.4545	1070	97.2727	0	0.0000	0
s-2048	f-prefix	vm	11	295	26.8182	29	2.6364	0	0.0000	0
s-2048	f-w2047	serial	8	16384	2048.0000	16978	2122.2500	0	0.0000	0
s-2048	f-w2047	firstbyte	8	658	82.2500	1252	156.5000	0	0.0000	0
s-2048	f-w2047	trie	8	225	28.1250	20	2.5000	0	0.0000	0
s-2048	f-w2047	hash2	8	33	4.1250	18	2.2500	0	0.0000	0
s-2048	f-w2047	hash4	8	746	93.2500	766	95.7500	0	0.0000	0
s-2048	f-w2047	vm	8	225	28.1250	20	2.5000	0	0.0000	0
s-2048	f-w7	serial	4	8192	2048.0000	8440	2110.0000	0	0.0000	0
s-2048	f-w7	firstbyte	4	316	79.0000	564	141.0000	0	0.0000	0
s-2048	f-w7	trie	4	124	31.0000	9	2.2500	0	0.0000	0
s-2048	f-w7	hash2	4	15	3.7500	5	1.2500	0	0.0000	0
s-2048	f-w7	hash4	4	370	92.5000	379	94.7500	0	0.0000	0
s-2048	f-w7	vm	4	124	31.0000	9	2.2500	0	0.0000	0
s-2048	t-512k-sparse	serial	524288	1073733636	2047.9844	1107011221	2111.4563	0	0.0000	0
s-2048	t-512k-sparse	firstbyte	524288	32184312	61.3867	65461897	124.8587	0	0.0000	0
s-2048	t-512k-sparse	trie	524288	15659251	29.8677	1293884	2.4679	0	0.0000	0
s-2048	t-512k-sparse	hash2	524288	2108432	4.0215	1093351	2.0854	0	0.0000	0
s-2048	t-512k-sparse	hash4	524288	49299578	94.0315	49722854	94.8388	0	0.0000	0
s-2048	t-512k-sparse	vm	524288	15659251	29.8677	1293884	2.4679	8	0.0000	0
s-2048	t-128k-dense	serial	131072	268304448	2047.0005	276691168	2110.9861	0	0.0000	0
s-2048	t-128k-dense	firstbyte	131072	8110948	61.8816	16497668	125.8672	0	0.0000	0
s-2048	t-128k-dense	trie	131072	3916828	29.8830	325406	2.4827	0	0.0000	0
s-2048	t-128k-dense	hash2	131072	529174	4.0373	275861	2.1047	0	0.0000	0
s-2048	t-128k-dense	hash4	131072	12325085	94.0329	12435469	94.8751	0	0.0000	0
s-2048	t-128k-dense	vm	131072	3916828	29.8830	325406	2.4827	128	0.0010	0
s-2048	f-sh1	serial	5	10240	2048.0000	10543	2108.6000	0	0.0000	0
s-2048	f-sh1	firstbyte	5	390	78.0000	693	138.6000	0	0.0000	0
s-2048	f-sh1	trie	5	114	22.8000	12	2.4000	0	0.0000	0
s-2048	f-sh1	hash2	5	15	3.0000	5	1.0000	0	0.0000	0
s-2048	f-sh1	hash4	5	464	92.8000	466	93.2000	0	0.0000	0
s-2048	f-sh1	vm	5	114	22.8000	12	2.4000	0	0.0000	0
s-2048	f-glued	serial	18	36864	2048.0000	38312	2128.4444	0	0.0000	0
s-2048	f-glued	firstbyte	18	1456	80.8889	2904	161.3333	0	0.0000	0
s-2048	f-glued	trie	18	438	24.3333	50	2.7778	0	0.0000	0
s-2048	f-glued	hash2	18	107	5.9444	70	3.8889	0	0.0000	0
s-2048	f-glued	hash4	18	1686	93.6667	1748	97.1111	0	0.0000	0
s-2048	f-glued	vm	18	438	24.3333	50	2.7778	0	0.0000	0
s-2048	f-w255	serial	7	14336	2048.0000	14826	2118.0000	0	0.0000	0
s-2048	f-w255	firstbyte	7	549	78.4286	1039	148.4286	0	0.0000	0
s-2048	f-w255	trie	7	218	31.1429	18	2.5714	0	0.0000	0
s-2048	f-w255	hash2	7	26	3.7143	15	2.1429	0	0.0000	0
s-2048	f-w255	hash4	7	652	93.1429	671	95.8571	0	0.0000	0
s-2048	f-w255	vm	7	218	31.1429	18	2.5714	0	0.0000	0
s-2048	f-pfx3	serial	8	16384	2048.0000	16965	2120.6250	0	0.0000	0
s-2048	f-pfx3	firstbyte	8	644	80.5000	1225	153.1250	0	0.0000	0
s-2048	f-pfx3	trie	8	167	20.8750	21	2.6250	0	0.0000	0
s-2048	f-pfx3	hash2	8	35	4.3750	19	2.3750	0	0.0000	0
s-2048	f-pfx3	hash4	8	747	93.3750	748	93.5000	0	0.0000	0
s-2048	f-pfx3	vm	8	167	20.8750	21	2.6250	0	0.0000	0
s-2048	t-128k-sparse	serial	131072	268433409	2047.9844	276735539	2111.3246	0	0.0000	0
s-2048	t-128k-sparse	firstbyte	131072	8029604	61.2610	16331734	124.6012	0	0.0000	0
s-2048	t-128k-sparse	trie	131072	3917730	29.8899	323135	2.4653	0	0.0000	0
s-2048	t-128k-sparse	hash2	131072	526304	4.0154	272592	2.0797	0	0.0000	0
s-2048	t-128k-sparse	hash4	131072	12324833	94.0310	12430287	94.8356	0	0.0000	0
s-2048	t-128k-sparse	vm	131072	3917730	29.8899	323135	2.4653	2	0.0000	0
s-2048	f-bg	serial	8	16384	2048.0000	16953	2119.1250	0	0.0000	0
s-2048	f-bg	firstbyte	8	620	77.5000	1189	148.6250	0	0.0000	0
s-2048	f-bg	trie	8	227	28.3750	20	2.5000	0	0.0000	0
s-2048	f-bg	hash2	8	31	3.8750	15	1.8750	0	0.0000	0
s-2048	f-bg	hash4	8	746	93.2500	771	96.3750	0	0.0000	0
s-2048	f-bg	vm	8	227	28.3750	20	2.5000	0	0.0000	0
s-2048	f-upper	serial	12	24576	2048.0000	24576	2048.0000	0	0.0000	0
s-2048	f-upper	firstbyte	12	0	0.0000	0	0.0000	0	0.0000	0
s-2048	f-upper	trie	12	312	26.0000	12	1.0000	0	0.0000	0
